timestamp: 25 Apr 2016 16:19:04 | username: nets213 | message: up\
timestamp: 25 Apr 2016 23:02:35 | username: eternal_hots | message: u need to put it
timestamp: 25 Apr 2016 23:02:36 | username: eternal_hots | message: in the corner
timestamp: 25 Apr 2016 23:02:37 | username: eternal_hots | message: right
timestamp: 25 Apr 2016 23:02:38 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:02:48 | username: unicornfurys | message: left
timestamp: 25 Apr 2016 23:02:49 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:02:54 | username: unicornfurys | message: up
timestamp: 25 Apr 2016 23:02:58 | username: unicornfurys | message: up
timestamp: 25 Apr 2016 23:03:03 | username: unicornfurys | message: who's ionian then?
timestamp: 25 Apr 2016 23:03:09 | username: unicornfurys | message: (irelia)
timestamp: 25 Apr 2016 23:03:11 | username: nets213 | message: dang we're the most popular 2048 stream
timestamp: 25 Apr 2016 23:03:14 | username: nets213 | message: what an honor
timestamp: 25 Apr 2016 23:03:18 | username: unicornfurys | message: lol
timestamp: 25 Apr 2016 23:03:22 | username: unicornfurys | message: #2048win
timestamp: 25 Apr 2016 23:03:24 | username: eternal_hots | message: vohiyo
timestamp: 25 Apr 2016 23:03:27 | username: ionianhetairoi | message: i'm jie from class
timestamp: 25 Apr 2016 23:03:38 | username: eternal_hots | message: vohiyo vohiyo vohiyo vohiyo
timestamp: 25 Apr 2016 23:03:38 | username: ionianhetairoi | message: right\
timestamp: 25 Apr 2016 23:03:41 | username: ionianhetairoi | message: right
timestamp: 25 Apr 2016 23:03:45 | username: unicornfurys | message: who's jie
timestamp: 25 Apr 2016 23:03:49 | username: ionianhetairoi | message: me
timestamp: 25 Apr 2016 23:03:52 | username: eternal_hots | message: right
timestamp: 25 Apr 2016 23:03:53 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:03:53 | username: eternal_hots | message: right
timestamp: 25 Apr 2016 23:03:56 | username: eternal_hots | message: down
timestamp: 25 Apr 2016 23:03:56 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:03:57 | username: unicornfurys | message: right
timestamp: 25 Apr 2016 23:03:57 | username: eternal_hots | message: right
timestamp: 25 Apr 2016 23:04:01 | username: unicornfurys | message: up
timestamp: 25 Apr 2016 23:04:02 | username: unicornfurys | message: right
timestamp: 25 Apr 2016 23:04:03 | username: unicornfurys | message: up
timestamp: 25 Apr 2016 23:04:05 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:04:13 | username: ionianhetairoi | message: oooohh my god
timestamp: 25 Apr 2016 23:04:18 | username: unicornfurys | message: jie guo?
timestamp: 25 Apr 2016 23:04:21 | username: ionianhetairoi | message: jie luo
timestamp: 25 Apr 2016 23:04:28 | username: unicornfurys | message: jie luo?
timestamp: 25 Apr 2016 23:04:29 | username: unicornfurys | message: o
timestamp: 25 Apr 2016 23:04:31 | username: unicornfurys | message: oops
timestamp: 25 Apr 2016 23:04:31 | username: ionianhetairoi | message: i'm on the league fb too
timestamp: 25 Apr 2016 23:04:35 | username: unicornfurys | message: nice
timestamp: 25 Apr 2016 23:04:37 | username: unicornfurys | message: same
timestamp: 25 Apr 2016 23:04:45 | username: ionianhetairoi | message: not active tho, havent played for a while
timestamp: 25 Apr 2016 23:05:03 | username: unicornfurys | message: "he looks asian"
timestamp: 25 Apr 2016 23:05:03 | username: ionianhetairoi | message: don't like this season much
timestamp: 25 Apr 2016 23:05:06 | username: unicornfurys | message: - my friend 2016
timestamp: 25 Apr 2016 23:05:12 | username: unicornfurys | message: up
timestamp: 25 Apr 2016 23:05:16 | username: eternal_hots | message: left
timestamp: 25 Apr 2016 23:05:20 | username: unicornfurys | message: left
timestamp: 25 Apr 2016 23:05:26 | username: unicornfurys | message: can't even go up anymore
timestamp: 25 Apr 2016 23:05:34 | username: ionianhetairoi | message: left
timestamp: 25 Apr 2016 23:05:39 | username: eternal_hots | message: we got our 16 block stuck
timestamp: 25 Apr 2016 23:05:40 | username: eternal_hots | message: lol
timestamp: 25 Apr 2016 23:05:44 | username: ionianhetairoi | message: ggboys
timestamp: 25 Apr 2016 23:05:48 | username: eternal_hots | message: vohiyo
timestamp: 25 Apr 2016 23:05:53 | username: ionianhetairoi | message: right
timestamp: 25 Apr 2016 23:06:03 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:10:17 | username: nets213 | message: whoops sec
timestamp: 25 Apr 2016 23:10:23 | username: darkpenncoder | message: plz
timestamp: 25 Apr 2016 23:12:43 | username: darkpenncoder | message: up
timestamp: 25 Apr 2016 23:13:00 | username: unicornfurys | message: up
timestamp: 25 Apr 2016 23:13:05 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:13:29 | username: eternal_hots | message: anarchy
timestamp: 25 Apr 2016 23:13:31 | username: nets213 | message: up
timestamp: 25 Apr 2016 23:13:33 | username: nets213 | message: up
timestamp: 25 Apr 2016 23:13:33 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:13:33 | username: nets213 | message: up
timestamp: 25 Apr 2016 23:13:34 | username: nets213 | message: up
timestamp: 25 Apr 2016 23:13:40 | username: eternal_hots | message: it's alive!!
timestamp: 25 Apr 2016 23:13:51 | username: darkpenncoder | message: up
timestamp: 25 Apr 2016 23:14:11 | username: eternal_hots | message: you could hire a crowdworker on mturk to sit there and input the buttons
timestamp: 25 Apr 2016 23:14:15 | username: eternal_hots | message: instead of doing it automatically
timestamp: 25 Apr 2016 23:14:16 | username: eternal_hots | message: :)
timestamp: 25 Apr 2016 23:14:25 | username: ionianhetairoi | message: ...deilluminati
timestamp: 25 Apr 2016 23:14:40 | username: ionianhetairoi | message: .. deilluminati
timestamp: 25 Apr 2016 23:14:45 | username: ionianhetairoi | message: deilluminati deilluminati
timestamp: 25 Apr 2016 23:14:54 | username: ionianhetairoi | message: dang
timestamp: 25 Apr 2016 23:15:09 | username: nets213 | message: hey plz stop sending those emojis, apparently it's breaking our code lol
timestamp: 25 Apr 2016 23:15:14 | username: darkpenncoder | message: yeah that'd be interesting
timestamp: 25 Apr 2016 23:15:18 | username: darkpenncoder | message: lol
timestamp: 25 Apr 2016 23:15:20 | username: ionianhetairoi | message: lol
timestamp: 25 Apr 2016 23:15:31 | username: nets213 | message: idk i'm not actually in the room where the computer is but yeah
timestamp: 25 Apr 2016 23:15:50 | username: nets213 | message: thanks for your cooperation bionicbunion
timestamp: 25 Apr 2016 23:16:03 | username: nets213 | message: up
timestamp: 25 Apr 2016 23:16:13 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:16:13 | username: eternal_hots | message: right
timestamp: 25 Apr 2016 23:16:17 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:16:18 | username: darkpenncoder | message: left
timestamp: 25 Apr 2016 23:16:33 | username: eternal_hots | message: right
timestamp: 25 Apr 2016 23:16:33 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:16:59 | username: ionianhetairoi | message: right
timestamp: 25 Apr 2016 23:17:18 | username: darkpenncoder | message: right
timestamp: 25 Apr 2016 23:17:34 | username: elizzleb | message: up
timestamp: 25 Apr 2016 23:17:34 | username: ionianhetairoi | message: right
timestamp: 25 Apr 2016 23:17:35 | username: elizzleb | message: right
timestamp: 25 Apr 2016 23:17:35 | username: elizzleb | message: left
timestamp: 25 Apr 2016 23:17:36 | username: elizzleb | message: down
timestamp: 25 Apr 2016 23:17:36 | username: elizzleb | message: up
timestamp: 25 Apr 2016 23:17:37 | username: elizzleb | message: right
timestamp: 25 Apr 2016 23:17:38 | username: elizzleb | message: left
timestamp: 25 Apr 2016 23:17:39 | username: elizzleb | message: up
timestamp: 25 Apr 2016 23:17:40 | username: elizzleb | message: down
timestamp: 25 Apr 2016 23:17:40 | username: elizzleb | message: up
timestamp: 25 Apr 2016 23:17:42 | username: elizzleb | message: party
timestamp: 25 Apr 2016 23:17:45 | username: elizzleb | message: ^^^^^^^^^^^^^^^^^^^^^^
timestamp: 25 Apr 2016 23:17:48 | username: elizzleb | message: fat screen
timestamp: 25 Apr 2016 23:17:50 | username: ionianhetairoi | message: camtours
timestamp: 25 Apr 2016 23:17:58 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:17:58 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:18:06 | username: elizzleb | message: yo screen so fat
timestamp: 25 Apr 2016 23:18:12 | username: ionianhetairoi | message: aspect ratio
timestamp: 25 Apr 2016 23:18:18 | username: darkpenncoder | message: right
timestamp: 25 Apr 2016 23:18:19 | username: eternal_hots | message: up up down down left right left right b a start
timestamp: 25 Apr 2016 23:18:47 | username: nets213 | message: deal with it
timestamp: 25 Apr 2016 23:18:48 | username: ionianhetairoi | message: all hail the helix fossil
timestamp: 25 Apr 2016 23:19:03 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:19:06 | username: elizzleb | message: up
timestamp: 25 Apr 2016 23:19:07 | username: elizzleb | message: up
timestamp: 25 Apr 2016 23:19:07 | username: elizzleb | message: up
timestamp: 25 Apr 2016 23:19:08 | username: elizzleb | message: up
timestamp: 25 Apr 2016 23:19:08 | username: elizzleb | message: up
timestamp: 25 Apr 2016 23:19:09 | username: elizzleb | message: up
timestamp: 25 Apr 2016 23:19:09 | username: elizzleb | message: up
timestamp: 25 Apr 2016 23:19:12 | username: elizzleb | message: upupupupup
timestamp: 25 Apr 2016 23:19:22 | username: darkpenncoder | message: right
timestamp: 25 Apr 2016 23:19:45 | username: ionianhetairoi | message: right
timestamp: 25 Apr 2016 23:20:15 | username: eternal_hots | message: o man that brings back memories
timestamp: 25 Apr 2016 23:20:31 | username: ionianhetairoi | message: right
timestamp: 25 Apr 2016 23:20:44 | username: ionianhetairoi | message: right pls
timestamp: 25 Apr 2016 23:20:50 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:21:40 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:21:54 | username: darkpenncoder | message: down
timestamp: 25 Apr 2016 23:22:08 | username: ionianhetairoi | message: left
timestamp: 25 Apr 2016 23:22:10 | username: ionianhetairoi | message: pls
timestamp: 25 Apr 2016 23:22:14 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:22:15 | username: eternal_hots | message: right
timestamp: 25 Apr 2016 23:22:15 | username: eternal_hots | message: left
timestamp: 25 Apr 2016 23:22:34 | username: ionianhetairoi | message: gg boys
timestamp: 25 Apr 2016 23:22:40 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:24:25 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:24:33 | username: darkpenncoder | message: up
timestamp: 25 Apr 2016 23:24:45 | username: darkpenncoder | message: up
timestamp: 25 Apr 2016 23:24:57 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 23:25:03 | username: unicornfurys | message: left
timestamp: 25 Apr 2016 23:25:08 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 23:25:20 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 23:25:20 | username: ionianhetairoi | message: right
timestamp: 25 Apr 2016 23:25:46 | username: darkpenncoder | message: left
timestamp: 25 Apr 2016 23:26:13 | username: ionianhetairoi | message: left
timestamp: 25 Apr 2016 23:26:30 | username: unicornfurys | message: up
timestamp: 25 Apr 2016 23:26:31 | username: unicornfurys | message: up
timestamp: 25 Apr 2016 23:26:31 | username: darkpenncoder | message: right
timestamp: 25 Apr 2016 23:26:33 | username: unicornfurys | message: up
timestamp: 25 Apr 2016 23:26:37 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 23:26:39 | username: zhusteph | message: right
timestamp: 25 Apr 2016 23:26:46 | username: darkpenncoder | message: right
timestamp: 25 Apr 2016 23:27:04 | username: zhusteph | message: up
timestamp: 25 Apr 2016 23:27:21 | username: ionianhetairoi | message: right
timestamp: 25 Apr 2016 23:27:31 | username: darkpenncoder | message: right
timestamp: 25 Apr 2016 23:27:44 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:27:45 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:27:46 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:27:49 | username: zhusteph | message: right
timestamp: 25 Apr 2016 23:27:50 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 23:27:54 | username: ionianhetairoi | message: kreygasm
timestamp: 25 Apr 2016 23:27:56 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 23:28:05 | username: ionianhetairoi | message: right
timestamp: 25 Apr 2016 23:28:08 | username: zhusteph | message: up
timestamp: 25 Apr 2016 23:28:22 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:28:46 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:28:51 | username: eternal_hots | message: right
timestamp: 25 Apr 2016 23:28:52 | username: unicornfurys | message: up
timestamp: 25 Apr 2016 23:28:52 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:28:52 | username: unicornfurys | message: up
timestamp: 25 Apr 2016 23:28:53 | username: unicornfurys | message: up
timestamp: 25 Apr 2016 23:28:56 | username: eternal_hots | message: we need to get it in the corner :(
timestamp: 25 Apr 2016 23:29:09 | username: darkpenncoder | message: down
timestamp: 25 Apr 2016 23:29:46 | username: ionianhetairoi | message: its all ogre now
timestamp: 25 Apr 2016 23:30:03 | username: ionianhetairoi | message: down
timestamp: 25 Apr 2016 23:30:30 | username: ionianhetairoi | message: left
timestamp: 25 Apr 2016 23:30:33 | username: eternal_hots | message: left
timestamp: 25 Apr 2016 23:30:34 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:30:37 | username: eternal_hots | message: left
timestamp: 25 Apr 2016 23:30:37 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:30:58 | username: zhusteph | message: whyyyy
timestamp: 25 Apr 2016 23:30:59 | username: darkpenncoder | message: down
timestamp: 25 Apr 2016 23:31:18 | username: eternal_hots | message: noo
timestamp: 25 Apr 2016 23:31:19 | username: eternal_hots | message: restart
timestamp: 25 Apr 2016 23:31:36 | username: darkpenncoder | message: down
timestamp: 25 Apr 2016 23:31:44 | username: darkpenncoder | message: left
timestamp: 25 Apr 2016 23:31:46 | username: ionianhetairoi | message: ggboys
timestamp: 25 Apr 2016 23:31:52 | username: ionianhetairoi | message: left
timestamp: 25 Apr 2016 23:32:36 | username: ionianhetairoi | message: left down right up
timestamp: 25 Apr 2016 23:32:45 | username: eternal_hots | message: right
timestamp: 25 Apr 2016 23:32:45 | username: eternal_hots | message: right
timestamp: 25 Apr 2016 23:32:48 | username: eternal_hots | message: idk if this can be saved
timestamp: 25 Apr 2016 23:33:10 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:33:11 | username: eternal_hots | message: left?
timestamp: 25 Apr 2016 23:33:35 | username: vatsaljayaswal | message: down
timestamp: 25 Apr 2016 23:34:08 | username: ionianhetairoi | message: ggboys
timestamp: 25 Apr 2016 23:34:27 | username: ionianhetairoi | message: down
timestamp: 25 Apr 2016 23:34:38 | username: ionianhetairoi | message: shoot
timestamp: 25 Apr 2016 23:34:40 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:34:55 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 23:35:08 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 23:35:15 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:36:57 | username: darkpenncoder | message: right
timestamp: 25 Apr 2016 23:37:13 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 23:38:59 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:38:59 | username: eternal_hots | message: right
timestamp: 25 Apr 2016 23:39:00 | username: eternal_hots | message: up
timestamp: 25 Apr 2016 23:39:24 | username: darkpenncoder | message: down
timestamp: 25 Apr 2016 23:39:45 | username: ionianhetairoi | message: left
timestamp: 25 Apr 2016 23:39:46 | username: ionianhetairoi | message: left
timestamp: 25 Apr 2016 23:40:01 | username: ionianhetairoi | message: salvageable
timestamp: 25 Apr 2016 23:40:12 | username: vatsaljayaswal | message: down
timestamp: 25 Apr 2016 23:40:37 | username: vatsaljayaswal | message: get the 8 to the other side
timestamp: 25 Apr 2016 23:40:53 | username: vatsaljayaswal | message: 4 16s, make 2 32s, make a 128 w the other 64
timestamp: 25 Apr 2016 23:40:54 | username: ionianhetairoi | message: down
timestamp: 25 Apr 2016 23:43:05 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 23:43:08 | username: vatsaljayaswal | message: no right
timestamp: 25 Apr 2016 23:43:09 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 23:43:10 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 23:43:22 | username: vatsaljayaswal | message: rigjt
timestamp: 25 Apr 2016 23:43:25 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 23:44:15 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:45:25 | username: darkpenncoder | message: up
timestamp: 25 Apr 2016 23:45:51 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 23:46:26 | username: ionianhetairoi | message: right
timestamp: 25 Apr 2016 23:47:18 | username: darkpenncoder | message: right
timestamp: 25 Apr 2016 23:47:39 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 23:47:44 | username: vatsaljayaswal | message: down
timestamp: 25 Apr 2016 23:48:29 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 23:49:05 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 23:49:18 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 23:50:20 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 23:50:40 | username: vatsaljayaswal | message: uh oh
timestamp: 25 Apr 2016 23:50:46 | username: vatsaljayaswal | message: down
timestamp: 25 Apr 2016 23:51:09 | username: darkpenncoder | message: down
timestamp: 25 Apr 2016 23:51:26 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 23:51:27 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 23:51:29 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 23:51:41 | username: unicornfurys | message: kappa
timestamp: 25 Apr 2016 23:52:48 | username: vatsaljayaswal | message: up
timestamp: 25 Apr 2016 23:53:00 | username: sumitzster | message: left
timestamp: 25 Apr 2016 23:53:03 | username: darkpenncoder | message: up
timestamp: 25 Apr 2016 23:53:21 | username: ionianhetairoi | message: is it emotes that break code or just unicode
timestamp: 25 Apr 2016 23:53:41 | username: ionianhetairoi | message: left
timestamp: 25 Apr 2016 23:54:02 | username: sumitzster | message: left
timestamp: 25 Apr 2016 23:54:32 | username: vatsaljayaswal | message: left
timestamp: 25 Apr 2016 23:54:37 | username: sumitzster | message: left
timestamp: 25 Apr 2016 23:55:19 | username: sumitzster | message: down
timestamp: 25 Apr 2016 23:55:57 | username: wimbo1111 | message: right
timestamp: 25 Apr 2016 23:56:09 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 23:56:17 | username: ionianhetairoi | message: up
timestamp: 25 Apr 2016 23:56:37 | username: sumitzster | message: down
timestamp: 25 Apr 2016 23:57:03 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 23:57:21 | username: wimbo1111 | message: up
timestamp: 25 Apr 2016 23:57:51 | username: sumitzster | message: right
timestamp: 25 Apr 2016 23:58:48 | username: vatsaljayaswal | message: right
timestamp: 25 Apr 2016 23:58:49 | username: wimbo1111 | message: left
timestamp: 25 Apr 2016 23:59:19 | username: wimbo1111 | message: down
timestamp: 25 Apr 2016 23:59:57 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:01:16 | username: sumitzster | message: left
timestamp: 26 Apr 2016 00:02:38 | username: sumitzster | message: left
timestamp: 26 Apr 2016 00:03:06 | username: wimbo1111 | message: left
timestamp: 26 Apr 2016 00:03:07 | username: sumitzster | message: left
timestamp: 26 Apr 2016 00:03:32 | username: vatsaljayaswal | message: left
timestamp: 26 Apr 2016 00:04:13 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:04:47 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:05:57 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:06:13 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:06:32 | username: wimbo1111 | message: down
timestamp: 26 Apr 2016 00:06:37 | username: unicornfurys | message: up
timestamp: 26 Apr 2016 00:06:38 | username: unicornfurys | message: up
timestamp: 26 Apr 2016 00:07:00 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:07:04 | username: wimbo1111 | message: right
timestamp: 26 Apr 2016 00:07:05 | username: wimbo1111 | message: right
timestamp: 26 Apr 2016 00:07:07 | username: sumitzster | message: right
timestamp: 26 Apr 2016 00:07:09 | username: sumitzster | message: right
timestamp: 26 Apr 2016 00:07:13 | username: sumitzster | message: right
timestamp: 26 Apr 2016 00:07:26 | username: wimbo1111 | message: down
timestamp: 26 Apr 2016 00:07:31 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:08:02 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:08:03 | username: vatsaljayaswal | message: down
timestamp: 26 Apr 2016 00:08:25 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:08:53 | username: ionianhetairoi | message: down
timestamp: 26 Apr 2016 00:09:08 | username: ionianhetairoi | message: up
timestamp: 26 Apr 2016 00:09:28 | username: wimbo1111 | message: down
timestamp: 26 Apr 2016 00:09:34 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:09:35 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:10:01 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:10:15 | username: vatsaljayaswal | message: down
timestamp: 26 Apr 2016 00:10:30 | username: wimbo1111 | message: down
timestamp: 26 Apr 2016 00:10:38 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:10:40 | username: wimbo1111 | message: up
timestamp: 26 Apr 2016 00:10:46 | username: vatsaljayaswal | message: up
timestamp: 26 Apr 2016 00:11:07 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:11:21 | username: ionianhetairoi | message: up
timestamp: 26 Apr 2016 00:11:56 | username: ionianhetairoi | message: left
timestamp: 26 Apr 2016 00:12:04 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:12:12 | username: wimbo1111 | message: right
timestamp: 26 Apr 2016 00:14:25 | username: vatsaljayaswal | message: right
timestamp: 26 Apr 2016 00:14:31 | username: vatsaljayaswal | message: no left
timestamp: 26 Apr 2016 00:15:01 | username: ionianhetairoi | message: failfish
timestamp: 26 Apr 2016 00:15:14 | username: ionianhetairoi | message: up
timestamp: 26 Apr 2016 00:15:41 | username: ionianhetairoi | message: left
timestamp: 26 Apr 2016 00:16:23 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:16:25 | username: vatsaljayaswal | message: down
timestamp: 26 Apr 2016 00:16:26 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:17:25 | username: ionianhetairoi | message: !raffle
timestamp: 26 Apr 2016 00:17:55 | username: vatsaljayaswal | message: doown
timestamp: 26 Apr 2016 00:17:56 | username: wimbo1111 | message: right
timestamp: 26 Apr 2016 00:18:04 | username: wimbo1111 | message: doown
timestamp: 26 Apr 2016 00:18:26 | username: ionianhetairoi | message: left
timestamp: 26 Apr 2016 00:21:37 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:21:38 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:21:49 | username: vatsaljayaswal | message: down
timestamp: 26 Apr 2016 00:22:16 | username: spacedstations | message: up
timestamp: 26 Apr 2016 00:22:26 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:22:46 | username: wimbo1111 | message: down
timestamp: 26 Apr 2016 00:22:50 | username: wimbo1111 | message: up
timestamp: 26 Apr 2016 00:22:52 | username: spacedstations | message: right
timestamp: 26 Apr 2016 00:23:41 | username: spacedstations | message: right
timestamp: 26 Apr 2016 00:23:56 | username: sumitzster | message: left
timestamp: 26 Apr 2016 00:24:17 | username: spacedstations | message: left
timestamp: 26 Apr 2016 00:24:21 | username: wimbo1111 | message: up
timestamp: 26 Apr 2016 00:24:41 | username: spacedstations | message: up
timestamp: 26 Apr 2016 00:24:59 | username: spacedstations | message: up
timestamp: 26 Apr 2016 00:25:05 | username: spacedstations | message: right
timestamp: 26 Apr 2016 00:25:16 | username: sumitzster | message: left
timestamp: 26 Apr 2016 00:25:48 | username: ionianhetairoi | message: left
timestamp: 26 Apr 2016 00:26:08 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:26:47 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:27:16 | username: vatsaljayaswal | message: down
timestamp: 26 Apr 2016 00:28:03 | username: wimbo1111 | message: left
timestamp: 26 Apr 2016 00:28:08 | username: spacedstations | message: right
timestamp: 26 Apr 2016 00:29:40 | username: spacedstations | message: right
timestamp: 26 Apr 2016 00:29:41 | username: vatsaljayaswal | message: right
timestamp: 26 Apr 2016 00:29:51 | username: vatsaljayaswal | message: this is looking meh
timestamp: 26 Apr 2016 00:29:57 | username: spacedstations | message: down
timestamp: 26 Apr 2016 00:31:59 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:32:00 | username: sumitzster | message: left
timestamp: 26 Apr 2016 00:33:03 | username: mic_wen | message: right
timestamp: 26 Apr 2016 00:33:07 | username: mic_wen | message: right
timestamp: 26 Apr 2016 00:33:09 | username: mic_wen | message: down
timestamp: 26 Apr 2016 00:33:42 | username: mic_wen | message: down
timestamp: 26 Apr 2016 00:33:43 | username: mic_wen | message: right
timestamp: 26 Apr 2016 00:33:46 | username: mic_wen | message: right\down
timestamp: 26 Apr 2016 00:33:47 | username: mic_wen | message: down
timestamp: 26 Apr 2016 00:33:57 | username: mic_wen | message: right
timestamp: 26 Apr 2016 00:34:00 | username: mic_wen | message: down
timestamp: 26 Apr 2016 00:34:01 | username: mic_wen | message: down
timestamp: 26 Apr 2016 00:34:02 | username: mic_wen | message: right
timestamp: 26 Apr 2016 00:34:04 | username: mic_wen | message: right
timestamp: 26 Apr 2016 00:34:04 | username: mic_wen | message: down
timestamp: 26 Apr 2016 00:34:06 | username: mic_wen | message: down
timestamp: 26 Apr 2016 00:34:07 | username: mic_wen | message: right
timestamp: 26 Apr 2016 00:34:09 | username: mic_wen | message: right
timestamp: 26 Apr 2016 00:34:09 | username: mic_wen | message: down
timestamp: 26 Apr 2016 00:34:10 | username: mic_wen | message: down
timestamp: 26 Apr 2016 00:34:12 | username: mic_wen | message: right
timestamp: 26 Apr 2016 00:34:13 | username: mic_wen | message: right
timestamp: 26 Apr 2016 00:34:14 | username: mic_wen | message: down
timestamp: 26 Apr 2016 00:34:15 | username: mic_wen | message: down
timestamp: 26 Apr 2016 00:34:24 | username: mic_wen | message: right
timestamp: 26 Apr 2016 00:34:25 | username: mic_wen | message: down
timestamp: 26 Apr 2016 00:34:26 | username: mic_wen | message: right
timestamp: 26 Apr 2016 00:34:34 | username: mic_wen | message: down
timestamp: 26 Apr 2016 00:34:35 | username: mic_wen | message: down
timestamp: 26 Apr 2016 00:34:36 | username: mic_wen | message: down
timestamp: 26 Apr 2016 00:34:44 | username: wimbo1111 | message: up
timestamp: 26 Apr 2016 00:34:45 | username: wimbo1111 | message: up
timestamp: 26 Apr 2016 00:35:11 | username: wimbo1111 | message: up
timestamp: 26 Apr 2016 00:35:50 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:35:52 | username: sumitzster | message: left
timestamp: 26 Apr 2016 00:36:13 | username: sumitzster | message: left
timestamp: 26 Apr 2016 00:36:52 | username: sumitzster | message: down
timestamp: 26 Apr 2016 00:36:54 | username: vatsaljayaswal | message: down
timestamp: 26 Apr 2016 00:37:11 | username: zhusteph | message: right
timestamp: 26 Apr 2016 00:37:13 | username: nets213 | message: down
